Filename,Steering Angle
captured_images/2024-06-20 21-56-12-057.png,-0.00033597694353227725
captured_images/2024-06-20 21-56-12-317.png,-6.459536178468229e-05
captured_images/2024-06-20 21-56-12-565.png,-5.036877566373274e-06
captured_images/2024-06-20 21-56-12-743.png,-1.587088685250451e-06
captured_images/2024-06-20 21-56-12-992.png,-4.9862695974579704e-08
captured_images/2024-06-20 21-56-13-241.png,-5.7534564775261356e-08
captured_images/2024-06-20 21-56-13-481.png,1.3331003335218278e-08
captured_images/2024-06-20 21-56-13-655.png,2.0399402207579928e-08
captured_images/2024-06-20 21-56-13-903.png,1.1038781916698492e-08
captured_images/2024-06-20 21-56-14-154.png,-1.152589666678067e-08
captured_images/2024-06-20 21-56-14-392.png,-2.2104975856129883e-08
captured_images/2024-06-20 21-56-14-555.png,-1.0233953357041962e-08
captured_images/2024-06-20 21-56-14-800.png,1.2040326950887245e-08
captured_images/2024-06-20 21-56-15-141.png,2.193233103933221e-08
captured_images/2024-06-20 21-56-15-327.png,9.335051601840623e-09
captured_images/2024-06-20 21-56-15-452.png,-1.2874386785452339e-08
captured_images/2024-06-20 21-56-15-691.png,-2.1993264428497062e-08
captured_images/2024-06-20 21-56-15-938.png,-8.701171838753125e-09
captured_images/2024-06-20 21-56-16-121.png,1.341380592255329e-08
captured_images/2024-06-20 21-56-16-370.png,2.1745699807527604e-08
captured_images/2024-06-20 21-56-16-615.png,-0.05756755256175327
captured_images/2024-06-20 21-56-16-872.png,-0.07105494868769813
captured_images/2024-06-20 21-56-17-092.png,-0.01132514572003386
captured_images/2024-06-20 21-56-17-292.png,-0.05848624367059746
captured_images/2024-06-20 21-56-17-543.png,-0.00948728120276476
captured_images/2024-06-20 21-56-17-800.png,-0.0011266047068133295
captured_images/2024-06-20 21-56-18-011.png,-0.04169558805335703
captured_images/2024-06-20 21-56-18-210.png,-0.0861760143603244
captured_images/2024-06-20 21-56-18-454.png,-0.09362353302679507
captured_images/2024-06-20 21-56-18-754.png,-0.09453269004096745
captured_images/2024-06-20 21-56-19-021.png,-0.09462498412777226
captured_images/2024-06-20 21-56-19-119.png,-0.09467405993250888
captured_images/2024-06-20 21-56-19-355.png,-0.015910158804300557
captured_images/2024-06-20 21-56-19-587.png,-0.08019252530538071
captured_images/2024-06-20 21-56-19-759.png,-0.013941901827895923
captured_images/2024-06-20 21-56-20-007.png,-0.0017782261484625616
captured_images/2024-06-20 21-56-20-262.png,-0.04171270054293627
captured_images/2024-06-20 21-56-20-509.png,-0.08614767828798328
captured_images/2024-06-20 21-56-20-690.png,-0.09361812861755195
captured_images/2024-06-20 21-56-20-935.png,-0.09453315888231759
captured_images/2024-06-20 21-56-21-189.png,-0.06959064235757398
captured_images/2024-06-20 21-56-21-431.png,-0.028333469708071747
captured_images/2024-06-20 21-56-21-601.png,-0.08353610122189163
captured_images/2024-06-20 21-56-21-846.png,-0.09323847214443635
captured_images/2024-06-20 21-56-22-110.png,-0.09453296706250092
captured_images/2024-06-20 21-56-22-386.png,-0.039268573569794865
captured_images/2024-06-20 21-56-22-654.png,-0.006051729510691784
captured_images/2024-06-20 21-56-22-731.png,-0.0007458431545548838
captured_images/2024-06-20 21-56-22-968.png,-0.009493491971067209
captured_images/2024-06-20 21-56-23-153.png,-0.08109731912554193
captured_images/2024-06-20 21-56-23-392.png,-0.021073851098978455
captured_images/2024-06-20 21-56-23-649.png,-0.046206608333211205
captured_images/2024-06-20 21-56-23-898.png,-0.007335572053470653
captured_images/2024-06-20 21-56-24-080.png,0.05233075273356454
captured_images/2024-06-20 21-56-24-327.png,0.008450379435110874
captured_images/2024-06-20 21-56-24-583.png,0.0010246364694780615
captured_images/2024-06-20 21-56-24-835.png,0.00017528451768520465
captured_images/2024-06-20 21-56-25-010.png,1.776850263010561e-05
captured_images/2024-06-20 21-56-25-243.png,3.847189617009327e-06
captured_images/2024-06-20 21-56-25-503.png,2.602001911783787e-07
captured_images/2024-06-20 21-56-25-757.png,-0.02133502901233303
captured_images/2024-06-20 21-56-26-067.png,-0.0030945548777338646
captured_images/2024-06-20 21-56-26-176.png,-0.00040866754203616523
captured_images/2024-06-20 21-56-26-395.png,-6.103663951717662e-05
captured_images/2024-06-20 21-56-26-669.png,-7.800519221947331e-06
captured_images/2024-06-20 21-56-26-766.png,-1.1954113246527122e-06
captured_images/2024-06-20 21-56-26-996.png,-1.7631565178540863e-07
captured_images/2024-06-20 21-56-27-154.png,-3.949425397943559e-08
captured_images/2024-06-20 21-56-27-389.png,6.962605261000369e-10
captured_images/2024-06-20 21-56-27-640.png,2.1694152545291493e-08
captured_images/2024-06-20 21-56-27-888.png,1.704024717227522e-08
captured_images/2024-06-20 21-56-28-058.png,-5.237884655386462e-09
captured_images/2024-06-20 21-56-28-299.png,-2.235568650627161e-08
captured_images/2024-06-20 21-56-28-556.png,-1.667712341535479e-08
captured_images/2024-06-20 21-56-28-837.png,5.969653068754358e-09
captured_images/2024-06-20 21-56-28-993.png,2.244138230662695e-08
captured_images/2024-06-20 21-56-29-215.png,1.5901082212982554e-08
captured_images/2024-06-20 21-56-29-465.png,-6.961671490312728e-09
captured_images/2024-06-20 21-56-29-703.png,-2.277524861871015e-08
captured_images/2024-06-20 21-56-29-878.png,-1.537715896288512e-08
captured_images/2024-06-20 21-56-30-130.png,7.666642530356667e-09
captured_images/2024-06-20 21-56-30-373.png,2.2799462042967837e-08
captured_images/2024-06-20 21-56-30-616.png,1.4554831850666225e-08
captured_images/2024-06-20 21-56-30-786.png,-8.635978540419327e-09
captured_images/2024-06-20 21-56-31-029.png,-2.306611251713287e-08
captured_images/2024-06-20 21-56-31-287.png,-1.3987509785508019e-08
captured_images/2024-06-20 21-56-31-536.png,9.316084595892141e-09
captured_images/2024-06-20 21-56-31-731.png,2.302265694143652e-08
captured_images/2024-06-20 21-56-31-941.png,1.3123881631342199e-08
captured_images/2024-06-20 21-56-32-186.png,-1.0258145752096523e-08
captured_images/2024-06-20 21-56-32-426.png,-2.322134638858836e-08
captured_images/2024-06-20 21-56-32-601.png,-1.2517385579956735e-08
captured_images/2024-06-20 21-56-32-854.png,1.0908600359041266e-08
captured_images/2024-06-20 21-56-33-105.png,2.31097348223784e-08
captured_images/2024-06-20 21-56-33-334.png,1.1616760718717667e-08
captured_images/2024-06-20 21-56-33-526.png,-1.1818677023701121e-08
captured_images/2024-06-20 21-56-33-765.png,-2.3240168406269787e-08
captured_images/2024-06-20 21-56-34-017.png,-0.026386743826909705
captured_images/2024-06-20 21-56-34-246.png,-0.00435115210296223
captured_images/2024-06-20 21-56-34-435.png,-0.0004892054699325765
captured_images/2024-06-20 21-56-34-680.png,0.05399291359235331
captured_images/2024-06-20 21-56-34-935.png,0.014564659163894243
captured_images/2024-06-20 21-56-35-181.png,0.0020746291085947458
captured_images/2024-06-20 21-56-35-361.png,0.00027777168257401067
captured_images/2024-06-20 21-56-35-607.png,-0.007673125724359509
captured_images/2024-06-20 21-56-35-867.png,-0.0012028953260323411
captured_images/2024-06-20 21-56-36-093.png,-0.00013873473197422047
captured_images/2024-06-20 21-56-36-280.png,-2.5889725033878837e-05
captured_images/2024-06-20 21-56-36-520.png,-2.1548802972315817e-06
captured_images/2024-06-20 21-56-36-769.png,-6.344976492079568e-07
captured_images/2024-06-20 21-56-37-012.png,1.235801564069936e-09
captured_images/2024-06-20 21-56-37-217.png,4.185250031463847e-09
captured_images/2024-06-20 21-56-37-443.png,7.718437700374447e-09
captured_images/2024-06-20 21-56-37-699.png,-1.6569847108282015e-08
captured_images/2024-06-20 21-56-37-949.png,-0.05408873170081828
captured_images/2024-06-20 21-56-38-131.png,-0.009640983615507753
captured_images/2024-06-20 21-56-38-364.png,-0.0012873652555635531
captured_images/2024-06-20 21-56-38-615.png,-0.00018968101731247798
captured_images/2024-06-20 21-56-38-874.png,-2.497440689298003e-05
captured_images/2024-06-20 21-56-39-146.png,-3.635366612521382e-06
captured_images/2024-06-20 21-56-39-234.png,-5.370568433619147e-07
captured_images/2024-06-20 21-56-39-387.png,-6.502889343731207e-08
captured_images/2024-06-20 21-56-39-616.png,5.068363963544575e-09
captured_images/2024-06-20 21-56-39-871.png,2.176153480472578e-08
captured_images/2024-06-20 21-56-40-121.png,3.155871669662859e-09
captured_images/2024-06-20 21-56-40-303.png,-1.8619457456674458e-08
captured_images/2024-06-20 21-56-40-549.png,-2.195791327890208e-08
captured_images/2024-06-20 21-56-40-799.png,-2.8505014976065183e-09
captured_images/2024-06-20 21-56-41-082.png,0.023361577469677333
captured_images/2024-06-20 21-56-41-329.png,0.0038329189094749314
captured_images/2024-06-20 21-56-41-501.png,0.00042742556537685725
captured_images/2024-06-20 21-56-41-810.png,8.358797640131729e-05
captured_images/2024-06-20 21-56-42-010.png,6.260923915160017e-06
captured_images/2024-06-20 21-56-42-203.png,2.0660777703110217e-06
captured_images/2024-06-20 21-56-42-361.png,4.441636161124537e-08
captured_images/2024-06-20 21-56-42-606.png,8.108674471916675e-08
captured_images/2024-06-20 21-56-42-850.png,-4.359017988345891e-09
captured_images/2024-06-20 21-56-43-025.png,-1.798168779577362e-08
captured_images/2024-06-20 21-56-43-263.png,-0.054088735938897285
captured_images/2024-06-20 21-56-43-517.png,-0.02354448046517053
captured_images/2024-06-20 21-56-43-768.png,-0.0036158673909050427
captured_images/2024-06-20 21-56-43-950.png,-0.07146111172145675
captured_images/2024-06-20 21-56-44-210.png,-0.01572547919542824
captured_images/2024-06-20 21-56-44-459.png,-0.002118732952681045
captured_images/2024-06-20 21-56-44-696.png,-0.04137040700239626
captured_images/2024-06-20 21-56-44-855.png,-0.04839344713722196
captured_images/2024-06-20 21-56-45-098.png,-0.08687533502302958
captured_images/2024-06-20 21-56-45-354.png,-0.09377854539439828
captured_images/2024-06-20 21-56-45-606.png,-0.09456325205418031
captured_images/2024-06-20 21-56-45-778.png,-0.09462164677299459
captured_images/2024-06-20 21-56-46-019.png,-0.09467642429976342
captured_images/2024-06-20 21-56-46-275.png,-0.04745591042777168
captured_images/2024-06-20 21-56-46-514.png,-0.007406890985152684
captured_images/2024-06-20 21-56-46-687.png,-0.018275113187553843
captured_images/2024-06-20 21-56-46-931.png,-0.08236587435515698
captured_images/2024-06-20 21-56-47-187.png,-0.09301018354862159
captured_images/2024-06-20 21-56-47-432.png,-0.09448523665739597
captured_images/2024-06-20 21-56-47-601.png,-0.029924942541243484
captured_images/2024-06-20 21-56-47-874.png,-0.07523802588374962
captured_images/2024-06-20 21-56-48-113.png,-0.0916373656809334
captured_images/2024-06-20 21-56-48-358.png,-0.018835820664996828
captured_images/2024-06-20 21-56-48-524.png,-0.0024958101667863033
captured_images/2024-06-20 21-56-48-776.png,-0.00037605057229740956
captured_images/2024-06-20 21-56-49-026.png,-0.05028524108093801
captured_images/2024-06-20 21-56-49-257.png,-0.0876387318892467
captured_images/2024-06-20 21-56-49-452.png,-0.09384453909718943
captured_images/2024-06-20 21-56-49-691.png,-0.09455301511278574
captured_images/2024-06-20 21-56-49-943.png,-0.09463025030513972
captured_images/2024-06-20 21-56-50-234.png,-0.00803404829158098
captured_images/2024-06-20 21-56-50-380.png,0.05385742420385834
captured_images/2024-06-20 21-56-50-608.png,0.008757570698166406
captured_images/2024-06-20 21-56-50-854.png,-0.0163688879066855
captured_images/2024-06-20 21-56-51-023.png,-0.015050034597891435
captured_images/2024-06-20 21-56-51-265.png,-0.0023483662971308258
captured_images/2024-06-20 21-56-51-514.png,-0.0002739810548281267
captured_images/2024-06-20 21-56-51-768.png,-5.081896534741916e-05
captured_images/2024-06-20 21-56-51-951.png,-0.029785166496640515
captured_images/2024-06-20 21-56-52-194.png,-0.004937239296525772
captured_images/2024-06-20 21-56-52-443.png,0.04419550200856219
captured_images/2024-06-20 21-56-52-692.png,0.006817309408525742
captured_images/2024-06-20 21-56-52-869.png,0.000873890540269377
captured_images/2024-06-20 21-56-53-143.png,0.00013683217724706184
captured_images/2024-06-20 21-56-53-366.png,1.624634234198047e-05
captured_images/2024-06-20 21-56-53-612.png,2.7529559668106388e-06
captured_images/2024-06-20 21-56-53-787.png,0.03638560957060226
captured_images/2024-06-20 21-56-54-030.png,0.006658919067683761
captured_images/2024-06-20 21-56-54-287.png,0.0009036657719818126
captured_images/2024-06-20 21-56-54-543.png,0.00012947576743013023
captured_images/2024-06-20 21-56-54-762.png,1.7757902693921165e-05
captured_images/2024-06-20 21-56-54-963.png,2.409156422842104e-06
captured_images/2024-06-20 21-56-55-211.png,3.887385273712981e-07
captured_images/2024-06-20 21-56-55-464.png,-0.021151688940952686
captured_images/2024-06-20 21-56-55-685.png,-0.003344804915453763
captured_images/2024-06-20 21-56-55-915.png,-0.0003971001228076971
captured_images/2024-06-20 21-56-56-197.png,-7.003736966646178e-05
captured_images/2024-06-20 21-56-56-415.png,-6.677023792944077e-06
captured_images/2024-06-20 21-56-56-647.png,-1.558208717874619e-06
captured_images/2024-06-20 21-56-56-809.png,-6.45396377751045e-08
captured_images/2024-06-20 21-56-57-057.png,-3.2140330651159544e-08
captured_images/2024-06-20 21-56-57-313.png,-1.4954576780812058e-08
captured_images/2024-06-20 21-56-57-558.png,-2.279117608777081e-08
captured_images/2024-06-20 21-56-57-725.png,-6.264033984415838e-09
captured_images/2024-06-20 21-56-58-022.png,1.5414223943150828e-08
captured_images/2024-06-20 21-56-58-198.png,2.135389389698047e-08
captured_images/2024-06-20 21-56-58-328.png,5.359100093981754e-09
captured_images/2024-06-20 21-56-58-573.png,-1.6174339964977132e-08
captured_images/2024-06-20 21-56-58-825.png,-2.1239672635139845e-08
captured_images/2024-06-20 21-56-59-052.png,-4.664234415713391e-09
captured_images/2024-06-20 21-56-59-243.png,1.6602160706273624e-08
captured_images/2024-06-20 21-56-59-499.png,2.0821099182182507e-08
captured_images/2024-06-20 21-56-59-760.png,3.686343930092969e-09
captured_images/2024-06-20 21-57-00-013.png,-1.728081829579662e-08
captured_images/2024-06-20 21-57-00-199.png,-2.0648083493713585e-08
captured_images/2024-06-20 21-57-00-447.png,-2.9799377207663023e-09
captured_images/2024-06-20 21-57-00-699.png,1.7657228207652738e-08
captured_images/2024-06-20 21-57-00-942.png,2.0168712951660933e-08
captured_images/2024-06-20 21-57-01-121.png,1.9939028508459717e-09
captured_images/2024-06-20 21-57-01-365.png,-1.828304582556422e-08
captured_images/2024-06-20 21-57-01-677.png,-1.993590834366809e-08
captured_images/2024-06-20 21-57-01-882.png,-1.2818689943945733e-09
captured_images/2024-06-20 21-57-02-009.png,1.8605187462870515e-08
captured_images/2024-06-20 21-57-02-229.png,1.9397858638693852e-08
captured_images/2024-06-20 21-57-02-468.png,2.9272823641209096e-10
captured_images/2024-06-20 21-57-02-639.png,-1.917538466195294e-08
captured_images/2024-06-20 21-57-02-880.png,-1.9107569964228095e-08
captured_images/2024-06-20 21-57-03-135.png,4.1988488493603304e-10
captured_images/2024-06-20 21-57-03-381.png,1.9440629837415867e-08
captured_images/2024-06-20 21-57-03-572.png,1.8513328253765486e-08
captured_images/2024-06-20 21-57-03-820.png,-1.4070819794194422e-09
captured_images/2024-06-20 21-57-04-048.png,-1.995275030562509e-08
captured_images/2024-06-20 21-57-04-293.png,-1.816821666871705e-08
captured_images/2024-06-20 21-57-04-463.png,2.1152260335254734e-09
captured_images/2024-06-20 21-57-04-704.png,2.0158815587262957e-08
captured_images/2024-06-20 21-57-04-961.png,1.752059082491759e-08
captured_images/2024-06-20 21-57-05-212.png,-3.0954476007181708e-09
captured_images/2024-06-20 21-57-05-394.png,-2.0610742208380232e-08
captured_images/2024-06-20 21-57-05-634.png,-1.712362162399884e-08
captured_images/2024-06-20 21-57-05-890.png,3.79412083123422e-09
captured_images/2024-06-20 21-57-06-137.png,2.0755705474401203e-08
captured_images/2024-06-20 21-57-06-315.png,1.6425738681248847e-08
captured_images/2024-06-20 21-57-06-558.png,-4.762382395633111e-09
captured_images/2024-06-20 21-57-06-829.png,-2.114570390455292e-08
captured_images/2024-06-20 21-57-07-052.png,-1.5980176809081707e-08
captured_images/2024-06-20 21-57-07-135.png,5.446632814081034e-09
captured_images/2024-06-20 21-57-07-372.png,2.1228012599587492e-08
captured_images/2024-06-20 21-57-07-541.png,1.5235458317238202e-08
captured_images/2024-06-20 21-57-07-776.png,-6.398035350592466e-09
captured_images/2024-06-20 21-57-08-032.png,-2.1554703757524214e-08
captured_images/2024-06-20 21-57-08-278.png,-1.474487447843405e-08
captured_images/2024-06-20 21-57-08-459.png,7.063017965864997e-09
captured_images/2024-06-20 21-57-08-705.png,2.1573161330275278e-08
captured_images/2024-06-20 21-57-08-958.png,1.3957004526305813e-08
captured_images/2024-06-20 21-57-09-213.png,-7.992779690496841e-09
captured_images/2024-06-20 21-57-09-428.png,-2.1835553118166924e-08
captured_images/2024-06-20 21-57-09-627.png,-1.3425208404479954e-08
captured_images/2024-06-20 21-57-09-880.png,8.633765741060593e-09
captured_images/2024-06-20 21-57-10-182.png,2.1789350326737093e-08
captured_images/2024-06-20 21-57-10-432.png,1.25981243974175e-08
captured_images/2024-06-20 21-57-10-542.png,-9.537215511258526e-09
captured_images/2024-06-20 21-57-10-772.png,-2.1986838267529286e-08
captured_images/2024-06-20 21-57-11-043.png,-1.2029172440349662e-08
captured_images/2024-06-20 21-57-11-257.png,1.0149633300530162e-08
captured_images/2024-06-20 21-57-11-447.png,2.187556988664545e-08
captured_images/2024-06-20 21-57-11-698.png,1.1167042171205611e-08
captured_images/2024-06-20 21-57-11-950.png,-1.1022295701087757e-08
captured_images/2024-06-20 21-57-12-131.png,-2.2007914182882804e-08
captured_images/2024-06-20 21-57-12-385.png,-1.0565199680680781e-08
captured_images/2024-06-20 21-57-12-637.png,1.1601739790763734e-08
captured_images/2024-06-20 21-57-12-886.png,2.183154404707271e-08
captured_images/2024-06-20 21-57-13-060.png,9.67238637554109e-09
captured_images/2024-06-20 21-57-13-311.png,-1.2439311680808091e-08
captured_images/2024-06-20 21-57-13-566.png,-2.189891010970815e-08
captured_images/2024-06-20 21-57-13-821.png,-9.042117494380451e-09
captured_images/2024-06-20 21-57-14-053.png,1.2981602742578898e-08
captured_images/2024-06-20 21-57-14-243.png,2.1657790122987358e-08
captured_images/2024-06-20 21-57-14-482.png,8.123156206298748e-09
captured_images/2024-06-20 21-57-14-733.png,-1.3779993733265923e-08
captured_images/2024-06-20 21-57-14-975.png,-2.1660735680944096e-08
captured_images/2024-06-20 21-57-15-157.png,-7.46907012977245e-09
captured_images/2024-06-20 21-57-15-408.png,1.4281160854119773e-08
captured_images/2024-06-20 21-57-15-681.png,2.1355605912009234e-08
captured_images/2024-06-20 21-57-15-911.png,6.5286538608245796e-09
captured_images/2024-06-20 21-57-15-980.png,-1.503653958736981e-08
captured_images/2024-06-20 21-57-16-217.png,-2.129505076055205e-08
captured_images/2024-06-20 21-57-16-384.png,-5.855502448165784e-09
captured_images/2024-06-20 21-57-16-632.png,1.5492869274258806e-08
captured_images/2024-06-20 21-57-16-885.png,2.092702871598682e-08
captured_images/2024-06-20 21-57-17-134.png,4.89843598176464e-09
captured_images/2024-06-20 21-57-17-313.png,-1.620165646189339e-08
captured_images/2024-06-20 21-57-17-562.png,-0.07095500510378921
captured_images/2024-06-20 21-57-17-819.png,-0.09114937162780687
captured_images/2024-06-20 21-57-18-075.png,-0.018704092126759313
captured_images/2024-06-20 21-57-18-250.png,-0.002490776981938019
captured_images/2024-06-20 21-57-18-488.png,-0.07536942919794842
captured_images/2024-06-20 21-57-18-742.png,-0.09186862969423451
captured_images/2024-06-20 21-57-18-999.png,-0.0943612013860051
captured_images/2024-06-20 21-57-19-279.png,-0.05210215844692746
captured_images/2024-06-20 21-57-19-399.png,-0.008176464934379901
captured_images/2024-06-20 21-57-19-630.png,-0.0183659059473485
captured_images/2024-06-20 21-57-19-782.png,-0.08238887508954096
captured_images/2024-06-20 21-57-20-019.png,-0.09301372429962981
captured_images/2024-06-20 21-57-20-269.png,-0.09448424754652388
captured_images/2024-06-20 21-57-20-512.png,-0.04739998463545006
captured_images/2024-06-20 21-57-20-686.png,-0.03182612729576469
captured_images/2024-06-20 21-57-20-934.png,-0.03698292553297824
captured_images/2024-06-20 21-57-21-191.png,-0.006098452095310725
captured_images/2024-06-20 21-57-21-438.png,-0.06931461180056109
captured_images/2024-06-20 21-57-21-615.png,-0.09089487967390475
captured_images/2024-06-20 21-57-21-871.png,-0.09427609313447927
captured_images/2024-06-20 21-57-22-135.png,-0.09458569292471954
captured_images/2024-06-20 21-57-22-371.png,-0.09465136748578504
captured_images/2024-06-20 21-57-22-531.png,-0.09467839755457569
captured_images/2024-06-20 21-57-22-773.png,-0.03932961078296301
captured_images/2024-06-20 21-57-23-026.png,-0.006049219147877673
captured_images/2024-06-20 21-57-23-280.png,-0.0007478548175380114
captured_images/2024-06-20 21-57-23-459.png,-0.06885628990032434
captured_images/2024-06-20 21-57-23-706.png,-0.023503879136801048
captured_images/2024-06-20 21-57-23-952.png,-0.06107470328215678
captured_images/2024-06-20 21-57-24-211.png,-0.05200442117373835
captured_images/2024-06-20 21-57-24-427.png,-0.008436613389603127
captured_images/2024-06-20 21-57-24-623.png,0.07733389567903914
captured_images/2024-06-20 21-57-24-875.png,0.013398278017928818
captured_images/2024-06-20 21-57-25-133.png,0.001723820183557795
captured_images/2024-06-20 21-57-25-363.png,0.0002702233012713732
captured_images/2024-06-20 21-57-25-548.png,0.006260052271562103
captured_images/2024-06-20 21-57-25-794.png,0.0009192631276254486
captured_images/2024-06-20 21-57-26-084.png,0.00011652386759751577
captured_images/2024-06-20 21-57-26-313.png,1.916402383737536e-05
captured_images/2024-06-20 21-57-26-475.png,1.92565280200203e-06
captured_images/2024-06-20 21-57-26-732.png,4.546606692507897e-07
captured_images/2024-06-20 21-57-26-990.png,-0.014008262216206482
captured_images/2024-06-20 21-57-27-213.png,-0.0021955308578732752
captured_images/2024-06-20 21-57-27-376.png,-0.00025394500275828784
captured_images/2024-06-20 21-57-27-623.png,-4.750055362034025e-05
captured_images/2024-06-20 21-57-27-878.png,-3.838108131155889e-06
captured_images/2024-06-20 21-57-28-127.png,-1.1662165150936287e-06
captured_images/2024-06-20 21-57-28-298.png,-4.576696766674175e-11
captured_images/2024-06-20 21-57-28-539.png,-2.3811598013688237e-08
captured_images/2024-06-20 21-57-28-789.png,-4.125511527207434e-09
captured_images/2024-06-20 21-57-29-035.png,-1.9394561825277957e-08
captured_images/2024-06-20 21-57-29-216.png,-1.0966520326529005e-08
captured_images/2024-06-20 21-57-29-451.png,7.049121900475632e-09
captured_images/2024-06-20 21-57-29-710.png,1.8028829067578615e-08
captured_images/2024-06-20 21-57-29-976.png,1.0434593719190694e-08
captured_images/2024-06-20 21-57-30-251.png,-7.879447612890536e-09
captured_images/2024-06-20 21-57-30-344.png,-1.820285208211324e-08
captured_images/2024-06-20 21-57-30-578.png,-9.983349875769188e-09
captured_images/2024-06-20 21-57-30-745.png,8.36620285621521e-09
captured_images/2024-06-20 21-57-30-989.png,1.8083259363050263e-08
captured_images/2024-06-20 21-57-31-238.png,9.239428143605951e-09
captured_images/2024-06-20 21-57-31-489.png,-9.114977762770489e-09
captured_images/2024-06-20 21-57-31-675.png,-1.8212591822243606e-08
captured_images/2024-06-20 21-57-31-919.png,-8.75858751213628e-09
captured_images/2024-06-20 21-57-32-175.png,9.572987272754543e-09
captured_images/2024-06-20 21-57-32-425.png,1.80384103435019e-08
captured_images/2024-06-20 21-57-32-601.png,7.989415139362175e-09
captured_images/2024-06-20 21-57-32-855.png,-1.0291744520149905e-08
captured_images/2024-06-20 21-57-33-106.png,-1.8113191959786085e-08
captured_images/2024-06-20 21-57-33-354.png,-7.485264290352196e-09
captured_images/2024-06-20 21-57-33-523.png,1.0718005957477727e-08
captured_images/2024-06-20 21-57-33-762.png,1.788468852053405e-08
captured_images/2024-06-20 21-57-34-014.png,6.694734990564675e-09
captured_images/2024-06-20 21-57-34-307.png,-1.140332489491847e-08
captured_images/2024-06-20 21-57-34-588.png,-1.7905448673619135e-08
captured_images/2024-06-20 21-57-34-698.png,-6.171208106126819e-09
captured_images/2024-06-20 21-57-34-915.png,1.1794532157504192e-08
captured_images/2024-06-20 21-57-35-146.png,1.762331778418298e-08
captured_images/2024-06-20 21-57-35-316.png,5.363314318553045e-09
captured_images/2024-06-20 21-57-35-568.png,-1.2443214568466293e-08
captured_images/2024-06-20 21-57-35-813.png,-1.7590917492833923e-08
captured_images/2024-06-20 21-57-36-059.png,-4.8244546845505575e-09
captured_images/2024-06-20 21-57-36-226.png,1.2796274052919487e-08
captured_images/2024-06-20 21-57-36-472.png,1.725617845487521e-08
captured_images/2024-06-20 21-57-36-726.png,4.003273092320553e-09
captured_images/2024-06-20 21-57-36-953.png,-1.3405355110632082e-08
captured_images/2024-06-20 21-57-37-139.png,-1.7171798458419947e-08
captured_images/2024-06-20 21-57-37-379.png,-3.4532004298369363e-09
captured_images/2024-06-20 21-57-37-630.png,1.3717401733545291e-08
captured_images/2024-06-20 21-57-37-806.png,1.6785779448492373e-08
captured_images/2024-06-20 21-57-38-049.png,2.6228975638595958e-09
captured_images/2024-06-20 21-57-38-336.png,-1.4284147626857428e-08
captured_images/2024-06-20 21-57-38-533.png,-1.6650911417910124e-08
captured_images/2024-06-20 21-57-38-642.png,-2.065796966930899e-09
captured_images/2024-06-20 21-57-38-887.png,1.4552607952273365e-08
captured_images/2024-06-20 21-57-39-126.png,1.6215249731468953e-08
captured_images/2024-06-20 21-57-39-308.png,1.2305694799258151e-09
captured_images/2024-06-20 21-57-39-546.png,-1.5074556057345135e-08
captured_images/2024-06-20 21-57-39-805.png,-1.6031675642218693e-08
captured_images/2024-06-20 21-57-40-049.png,-6.706480666109226e-10
captured_images/2024-06-20 21-57-40-227.png,1.5297078737367882e-08
captured_images/2024-06-20 21-57-40-475.png,1.554831859932027e-08
captured_images/2024-06-20 21-57-40-728.png,-1.6528786909512208e-10
captured_images/2024-06-20 21-57-41-022.png,-1.5772042038977052e-08
captured_images/2024-06-20 21-57-41-286.png,-1.531811495231215e-08
captured_images/2024-06-20 21-57-41-427.png,7.238157079228116e-10
captured_images/2024-06-20 21-57-41-743.png,1.5946591053013253e-08
captured_images/2024-06-20 21-57-41-865.png,1.478926991180427e-08
captured_images/2024-06-20 21-57-42-003.png,-1.5562555863229189e-09
captured_images/2024-06-20 21-57-42-274.png,-1.637267117641672e-08
captured_images/2024-06-20 21-57-42-537.png,-1.4514794722240657e-08
captured_images/2024-06-20 21-57-42-788.png,2.109179935445343e-09
captured_images/2024-06-20 21-57-42-968.png,1.6497498611537246e-08
captured_images/2024-06-20 21-57-43-212.png,1.3942952413823921e-08
captured_images/2024-06-20 21-57-43-468.png,-2.933935804587988e-09
captured_images/2024-06-20 21-57-43-719.png,-1.6873088374897414e-08
captured_images/2024-06-20 21-57-43-894.png,-1.3626814243845043e-08
captured_images/2024-06-20 21-57-44-134.png,3.4771175488167865e-09
captured_images/2024-06-20 21-57-44-392.png,1.694674554486866e-08
captured_images/2024-06-20 21-57-44-634.png,1.3014715872245663e-08
captured_images/2024-06-20 21-57-44-804.png,-4.290067473165335e-09
captured_images/2024-06-20 21-57-45-069.png,-1.7270572423645546e-08
captured_images/2024-06-20 21-57-45-379.png,-1.2659779677376855e-08
captured_images/2024-06-20 21-57-45-557.png,4.8194147509279054e-09
captured_images/2024-06-20 21-57-45-699.png,-0.009366763960573891
captured_images/2024-06-20 21-57-45-949.png,-0.014032468348395064
captured_images/2024-06-20 21-57-46-200.png,-0.06844142986712912
captured_images/2024-06-20 21-57-46-454.png,-0.018807389154705097
captured_images/2024-06-20 21-57-46-633.png,-0.0027010755859997434
captured_images/2024-06-20 21-57-46-876.png,-0.07710456931154758
captured_images/2024-06-20 21-57-47-126.png,-0.09217124987245948
